id,authors_t,basionym_s_lower,basionym_author_s_lower,lookup_basionym_id,bibliographic_reference_s_lower,bibliographic_type_info_s_lower,reference_collation_s_lower,collection_date_as_text_s_lower,collection_day_1_s_lower,collection_day_2_s_lower,collection_month_1_s_lower,collection_month_2_s_lower,collection_number_s_lower,collection_year_1_s_lower,collection_year_2_s_lower,collector_team_as_text_t,lookup_conserved_against_id,lookup_correction_of_id,date_created_date,date_last_modified_date,distribution_s_lower,east_or_west_s_lower,family_s_lower,taxon_scientific_name_s_lower,taxon_sci_name_suggestion,genus_s_lower,geographic_unit_as_text_s_lower,hybrid_b,hybrid_genus_b,lookup_hybrid_parent_id,hybrid_parents_s_lower,infra_family_s_lower,infra_genus_s_lower,infraspecies_s_lower,lookup_isonym_of_id,lookup_later_homonym_of_id,latitude_degrees_s_lower,latitude_minutes_s_lower,latitude_seconds_s_lower,locality_s_lower,longitude_degrees_s_lower,longitude_minutes_s_lower,longitude_seconds_s_lower,name_status_s_lower,name_status_bot_code_type_s_lower,name_status_editor_type_s_lower,nomenclatural_synonym_s_lower,lookup_nomenclatural_synonym_id,north_or_south_s_lower,original_basionym_s_lower,original_basionym_author_team_s_lower,original_hybrid_parentage_s_lower,original_remarks_s_lower,original_replaced_synonym_s_lower,original_taxon_distribution_s_lower,lookup_orthographic_variant_of_id,other_links_s_lower,lookup_parent_id,publication_s_lower,lookup_publication_id,publication_year_i,publication_year_full_s_lower,publication_year_note_s_lower,publishing_author_s_lower,rank_s_alphanum,reference_t,reference_remarks_s_lower,remarks_s_lower,lookup_replaced_synonym_id,lookup_same_citation_as_id,score_s_lower,species_s_lower,species_author_s_lower,lookup_superfluous_name_of_id,suppressed_b,top_copy_b,lookup_type_id,type_locations_s_lower,type_name_s_lower,type_remarks_s_lower,type_chosen_by_s_lower,type_note_s_lower,detail_author_team_ids,detail_species_author_team_ids,page_as_text_s_lower,citation_type_s_lower,lookup_validation_of_id,version_s_lower,powo_b,sortable,family_taxon_name_sortable,rhakhis_pk,rhakhis_wfo,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_parent,rhakhis_accepted,rhakhis_basionym
urn:lsid:ipni.org:names:77359721-1,Ovchinnikova,,,,,,18(1): 11,,18,,5,,,2018,,A.L.Ebel &amp; N.N.Lashchinsky,,,45750.59704,45751.47432,"Kazakhstan (Middle Asia, Asia-Temperate);Kirgizstan (Middle Asia, Asia-Temperate);Uzbekistan (Middle Asia, Asia-Temperate);Tadzhikistan (Middle Asia, Asia-Temperate);Turkmenistan (Middle Asia, Asia-Temperate);",E,Boraginaceae,Buglossoides asiatica,Buglossoides asiatica,Buglossoides,,f,f,,,,,,,,42,55,29,"Republic of Kazakhstan, Turkestan region, Baidibek district, about 7 km north of the village Aktas, river basin Ayak-Sungu",70,2,4,,,,,,N,,,,,,,,,4497-1,Rast. Mir Aziatsk. Rossii,urn:lsid:ipni.org:publications:20017702-1,2025,2025,,Ovchinnikova,spec.,Rast. Mir Aziatsk. Rossii 18(1): 11. 2025 ,,doi:10.15372/RMAR20250101 [english],,,10,asiatica,,,f,t,,holotype NSK NSK0085862,,,,,Ovchinnikova@36935-1@1@aut,,,tax. nov.,,1.2,f,buglossoides~asiatica,boraginaceaebuglossoides~asiatica~,60,wfo-1000080800,,species,,,,
urn:lsid:ipni.org:names:77359722-1,Korth.,,,,,,17,,,,,,,,,,,,45750.68304,45751.42781,,,Rubiaceae,Uncaria attenuata,Uncaria attenuata,Uncaria,,f,f,,,,,,,,,,,,,,,nom. inval. nom. nud.,,nom. inval.,,,,,,,,,,,,327895-2,Observ. Naucl. Indic.,urn:lsid:ipni.org:publications:18433-2,1939,1939 [Oct 1939],[Oct 1939],Korth.,spec.,Observ. Naucl. Indic. 17. 1939 [Oct 1939] ,,,,,9,attenuata,,,f,t,,,,,,,Korth.@4975-1@1@aut,,,tax. nov.,,1.3,f,uncaria~attenuata,rubiaceaeuncaria~attenuata~,61,wfo-0000329196,,species,,,,
urn:lsid:ipni.org:names:77359723-1,Blume ex Korth.,,,,,,17,,,,,,,,,,,,45750.68392,45751.42837,,,Rubiaceae,Uncaria callophylla,Uncaria callophylla,Uncaria,,f,f,,,,,,,,,,,,,,,nom. inval. nom. nud.,,nom. inval.,,,,,,,,,,,,327895-2,Observ. Naucl. Indic.,urn:lsid:ipni.org:publications:18433-2,1939,1939 [Oct 1939],[Oct 1939],Blume ex Korth.,spec.,Observ. Naucl. Indic. 17. 1939 [Oct 1939] ,,,,,9,callophylla,,,f,t,,,,,,,Blume@16230-1@1@aut$Korth.@4975-1@2@autEx,,,tax. nov.,,1.3,f,uncaria~callophylla,rubiaceaeuncaria~callophylla~,62,wfo-0000329207,,species,,,,
urn:lsid:ipni.org:names:77359724-1,Korth.,,,,,,17,,,,,,,,,,,,45750.68458,45751.4288,,,Rubiaceae,Uncaria canescens,Uncaria canescens,Uncaria,,f,f,,,,,,,,,,,,,,,nom. inval. nom. nud.,,nom. inval.,,,,,,,,,,,,327895-2,Observ. Naucl. Indic.,urn:lsid:ipni.org:publications:18433-2,1939,1939 [Oct 1939],[Oct 1939],Korth.,spec.,Observ. Naucl. Indic. 17. 1939 [Oct 1939] ,,,,,9,canescens,,,f,t,,,,,,,Korth.@4975-1@1@aut,,,tax. nov.,,1.3,f,uncaria~canescens,rubiaceaeuncaria~canescens~,63,wfo-0000329209,,species,,,,
urn:lsid:ipni.org:names:77359725-1,Korth.,,,,,,17,,,,,,,,,,,,45750.68538,45751.43068,,,Rubiaceae,Uncaria dasyoneura,Uncaria dasyoneura,Uncaria,,f,f,,,,,,,,,,,,,,,nom. inval. nom. nud.,,nom. inval.,,,,,,,,,,,,327895-2,Observ. Naucl. Indic.,urn:lsid:ipni.org:publications:18433-2,1939,1939 [Oct 1939],[Oct 1939],Korth.,spec.,"Observ. Naucl. Indic. 17. 1939 [Oct 1939] , as 'dasyneura'",", as 'dasyneura'",,,,9,dasyoneura,,,f,t,,,,,,,Korth.@4975-1@1@aut,,,tax. nov.,,1.3,f,uncaria~dasyoneura,rubiaceaeuncaria~dasyoneura~,64,wfo-0000329218,,species,,,,
urn:lsid:ipni.org:names:77359726-1,Korth.,,,,,,17,,,,,,,,,,,,45750.68597,45751.43116,,,Rubiaceae,Uncaria nemorosa,Uncaria nemorosa,Uncaria,,f,f,,,,,,,,,,,,,,,nom. inval. nom. nud.,,nom. inval.,,,,,,,,,,,,327895-2,Observ. Naucl. Indic.,urn:lsid:ipni.org:publications:18433-2,1939,1939 [Oct 1939],[Oct 1939],Korth.,spec.,Observ. Naucl. Indic. 17. 1939 [Oct 1939] ,,,,,9,nemorosa,,,f,t,,,,,,,Korth.@4975-1@1@aut,,,tax. nov.,,1.3,f,uncaria~nemorosa,rubiaceaeuncaria~nemorosa~,65,wfo-0000329289,,species,,,,
urn:lsid:ipni.org:names:77359727-1,"T.B.Chao, Zhi X.Chen & J.T.Chen",,,,,,5,,21,,8,,201508213,2015,,T.B.Zhao et al.,,,45750.713,45751.45347,"Henan (China Southeast, China, Asia-Temperate)",,Ginkgoaceae,Ginkgo biloba var. cylindrica,Ginkgo biloba var. cylindrica,Ginkgo,,f,f,,,,,cylindrica,,,,,,Zhengzhou City,,,,,,,,,,,,,,,,,,262125-1,Select. Pap. Zhao Tianbang,urn:lsid:ipni.org:publications:20056324-1,2021,2021 [1 Apr 2021],[1 Apr 2021],"T.B.Chao, Zhi X.Chen & J.T.Chen",var.,Select. Pap. Zhao Tianbang 5. 2021 [1 Apr 2021] ,,,,,11,biloba,L.,,f,t,,holotype HEAC,,,,,J.T.Chen@20034114-1@3@aut$Zhi X.Chen@14647-1@2@aut$T.B.Chao@14646-1@1@aut,L.@0-0@1@aut,,tax. nov.,,1.4,f,ginkgo~bilobacylindrica,ginkgoaceaeginkgo~bilobacylindrica,66,wfo-1200112513,,variety,,,,
urn:lsid:ipni.org:names:77359728-1,T.B.Chao & Zhi X.Chen,,,,,,4,,10,,6,,3580,2018,,T.B.Zhao et al.,,,45750.71301,45751.44943,"Henan (China Southeast, China, Asia-Temperate)",,Zamiaceae,Zamia furfuracea var. curvativivillosa,Zamia furfuracea var. curvativivillosa,Zamia,,f,f,,,,,curvativivillosa,,,,,,Zhengzhou City,,,,,,,,,,,,,,,,,,270522-2,Select. Pap. Zhao Tianbang,urn:lsid:ipni.org:publications:20056324-1,2021,2021 [1 Apr 2021],[1 Apr 2021],T.B.Chao & Zhi X.Chen,var.,Select. Pap. Zhao Tianbang 4. 2021 [1 Apr 2021] ,,,,,11,furfuracea,L.f.,,f,t,,holotype HEAC,,,,,T.B.Chao@14646-1@1@aut$Zhi X.Chen@14647-1@2@aut,L.f.@0-0@1@aut,,tax. nov.,,1.4,f,zamia~furfuraceacurvativivillosa,zamiaceaezamia~furfuraceacurvativivillosa,67,wfo-1200112514,,variety,,,,
urn:lsid:ipni.org:names:77359729-1,T.B.Chao & Zhi X.Chen,,,,,,4,,10,,7,,90715,1990,,T.B.Zhao et al.,,,45750.71301,45751.45235,"Henan (China Southeast, China, Asia-Temperate)",,Ginkgoaceae,Ginkgo biloba var. heterophylla,Ginkgo biloba var. heterophylla,Ginkgo,,f,f,,,,,heterophylla,,,,,,Henan Agricultural University,,,,,,,,,,,,,,,,,,262125-1,Select. Pap. Zhao Tianbang,urn:lsid:ipni.org:publications:20056324-1,2021,2021 [1 Apr 2021],[1 Apr 2021],T.B.Chao & Zhi X.Chen,var.,Select. Pap. Zhao Tianbang 4. 2021 [1 Apr 2021] ,,,,,11,biloba,L.,,f,t,,holotype HEAC,,,,,T.B.Chao@14646-1@1@aut$Zhi X.Chen@14647-1@2@aut,L.@0-0@1@aut,,tax. nov.,,1.4,f,ginkgo~bilobaheterophylla,ginkgoaceaeginkgo~bilobaheterophylla,68,wfo-1200112515,,variety,,,,
urn:lsid:ipni.org:names:77359730-1,Nees,,,,,,11: 478,,,,,,,,,,,,45750.90578,45750.90578,,,Acanthaceae,Dicliptera heterostegia,Dicliptera heterostegia,Dicliptera,,f,f,,,,,,,,,,,& Collection: 'In Africá australi ( Drége ! ) ... (v. in h. Drég. et Nees)',,,,,,,,,,,,,,,,,,331554-2,Prodr. [A. P. de Candolle],urn:lsid:ipni.org:publications:1051-2,1847,1847,,Nees,spec.,Prodr. [A. P. de Candolle] 11: 478. 1847 ,,,,,8,heterostegia,,,f,t,,,,,,,Nees@6888-1@1@aut,,,tax. nov.,50843-1,1.1,f,dicliptera~heterostegia,acanthaceaedicliptera~heterostegia~,69,wfo-0001044662,,species,,,,
urn:lsid:ipni.org:names:77359731-1,Guha Bakshi,,,,,,21: 47,,,,,,,,,,,,45750.98682,45750.98682,,,Acanthaceae,Cardanthera uliginosa var. birbhumensis,Cardanthera uliginosa var. birbhumensis,Cardanthera,,f,f,,,,,birbhumensis,,,,,,,,,,,,,,,,,,,,,,,,46819-1,Bull. Bot. Soc. Bengal,urn:lsid:ipni.org:publications:3689-2,1967,1967,,Guha Bakshi,var.,Bull. Bot. Soc. Bengal 21: 47. 1967 ,,,,,8,uliginosa,Buch.-Ham.,,f,t,,,,,,,Guha Bakshi@3458-1@1@aut,Buch.-Ham.@1242-1@1@aut,,tax. nov.,,1.1,f,cardanthera~uliginosabirbhumensis,acanthaceaecardanthera~uliginosabirbhumensis,70,wfo-1200112560,,variety,,,,
urn:lsid:ipni.org:names:77359833-1,Wall. ex Mast.,,,,,,1(f2): 405,,,,,,,,,,,,45751.24674,45751.41027,,,Elaeocarpaceae,Elaeocarpus punctatus,Elaeocarpus punctatus,Elaeocarpus,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326026-2,Fl. Brit. India,urn:lsid:ipni.org:publications:922-2,1874,1874 [Jan 1874],[Jan 1874],Wall. ex Mast.,spec.,Fl. Brit. India 1(f2): 405. 1874 [Jan 1874] ,,,,,8,punctatus,,,f,t,,,,,,,Wall.@12990-1@1@aut$Mast.@6207-1@2@autEx,,354315,tax. nov.,833927-1,1.3,f,elaeocarpus~punctatus,elaeocarpaceaeelaeocarpus~punctatus~,71,wfo-0000664672,,species,,,,
urn:lsid:ipni.org:names:77359834-1,"T.B.Chao, Zhi X.Chen & D.F.Zhao",,,,,,6,,13,,6,,202006132,2020,,T.B.Zhao et al.,,,45751.49802,45776.45692,"Henan (China Southeast, China, Asia-Temperate)",,Ginkgoaceae,Ginkgo biloba var. magnicoma,Ginkgo biloba var. magnicoma,Ginkgo,,f,f,,,,,magnicoma,,,,,,Zhengzhou City,,,,,,,,,,,,,,,,,,262125-1,Select. Pap. Zhao Tianbang,urn:lsid:ipni.org:publications:20056324-1,2021,2021 [1 Apr 2021],[1 Apr 2021],"T.B.Chao, Zhi X.Chen & D.F.Zhao",var.,Select. Pap. Zhao Tianbang 6. 2021 [1 Apr 2021] ,,Herbarium acronym cited in error as 'HNAC',,,11,biloba,L.,,f,t,,holotype HEAC,,,,,Zhi X.Chen@14647-1@2@aut$D.F.Zhao@20085824-1@3@aut$T.B.Chao@14646-1@1@aut,L.@0-0@1@aut,,tax. nov.,,1.4,f,ginkgo~bilobamagnicoma,ginkgoaceaeginkgo~bilobamagnicoma,72,wfo-1200112516,,variety,,,,
urn:lsid:ipni.org:names:77359835-1,"T.B.Chao, Zhi X.Chen & D.F.Zhao",,,,,,5,,13,,6,,202006131,2020,,T.B.Zhao et al.,,,45751.49802,45776.4248,"Henan (China Southeast, China, Asia-Temperate)",,Ginkgoaceae,Ginkgo biloba var. muscariformis,Ginkgo biloba var. muscariformis,Ginkgo,,f,f,,,,,muscariformis,,,,,,Zhengzhou City,,,,,,,,,,,,,,,,,,262125-1,Select. Pap. Zhao Tianbang,urn:lsid:ipni.org:publications:20056324-1,2021,2021 [1 Apr 2021],[1 Apr 2021],"T.B.Chao, Zhi X.Chen & D.F.Zhao",var.,"Select. Pap. Zhao Tianbang 5. 2021 [1 Apr 2021] , as 'muscarifoems'",", as 'muscarifoems'",Herbarium acronym added in error as 'HNAC',,,11,biloba,L.,,f,t,,holotype HEAC,,,,,T.B.Chao@14646-1@1@aut$D.F.Zhao@20085824-1@3@aut$Zhi X.Chen@14647-1@2@aut,L.@0-0@1@aut,,tax. nov.,,1.4,f,ginkgo~bilobamuscariformis,ginkgoaceaeginkgo~bilobamuscariformis,73,wfo-1200112517,,variety,,,,
urn:lsid:ipni.org:names:77359836-1,"T.B.Chao, Zhi X.Chen & Y.M.Fan",,,,,,5,,22,,9,,201509221,2015,,T.B.Zhao et al.,,,45751.49802,45776.45318,"Henan (China Southeast, China, Asia-Temperate)",,Ginkgoaceae,Ginkgo biloba var. parvispecies,Ginkgo biloba var. parvispecies,Ginkgo,,f,f,,,,,parvispecies,,,,,,Zhengzhou,,,,,,,,,,,,,,,,,,262125-1,Select. Pap. Zhao Tianbang,urn:lsid:ipni.org:publications:20056324-1,2021,2021 [1 Apr 2021],[1 Apr 2021],"T.B.Chao, Zhi X.Chen & Y.M.Fan",var.,Select. Pap. Zhao Tianbang 5. 2021 [1 Apr 2021] ,,"Herbarium acronym cited in error as 'HNAC'.  The number '20150821' is cited, possibly with reference to date, but the collector numbers in both the English and Chinese type info suggest the date is 22 Sep 2015.",,,11,biloba,L.,,f,t,,holotype HEAC,,,,,T.B.Chao@14646-1@1@aut$Zhi X.Chen@14647-1@2@aut$Y.M.Fan@20085823-1@3@aut,L.@0-0@1@aut,,tax. nov.,,1.4,f,ginkgo~bilobaparvispecies,ginkgoaceaeginkgo~bilobaparvispecies,74,wfo-1200112518,,variety,,,,
urn:lsid:ipni.org:names:77359837-1,T.B.Chao & Zhi X.Chen,,,,,,5,,19,,6,,201906190,2019,,T.B.Zhao et al.,,,45751.49803,45776.45551,"Henan (China Southeast, China, Asia-Temperate)",,Ginkgoaceae,Ginkgo biloba var. grossirama,Ginkgo biloba var. grossirama,Ginkgo,,f,f,,,,,grossirama,,,,,,Zhengzhou City,,,,,,,,,,,,,,,,,,262125-1,Select. Pap. Zhao Tianbang,urn:lsid:ipni.org:publications:20056324-1,2021,2021 [1 Apr 2021],[1 Apr 2021],T.B.Chao & Zhi X.Chen,var.,Select. Pap. Zhao Tianbang 5. 2021 [1 Apr 2021] ,,Herbarium acronym cited in error as 'HNAC',,,11,biloba,L.,,f,t,,holotype HEAC,,,,,T.B.Chao@14646-1@1@aut$Zhi X.Chen@14647-1@2@aut,L.@0-0@1@aut,,tax. nov.,,1.4,f,ginkgo~bilobagrossirama,ginkgoaceaeginkgo~bilobagrossirama,75,wfo-1200112519,,variety,,,,
urn:lsid:ipni.org:names:77359838-1,Szeląg,,,,,,696(3): 217,,4,,7,,,1992,,Z. Szeląg,,,45751.55591,45751.55591,"Poland (Middle Europe, Europe)",,Asteraceae,Hieracium sourekii,Hieracium sourekii,Hieracium,,f,f,,,,,,,,,,,"Sudetes, Karkonosze Mts., Biały Jar glacial niche, 1270 m",,,,,,,,,,,,,,,,,,330082-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [3 Apr 2025],[3 Apr 2025],Szeląg,spec.,Phytotaxa 696(3): 217. 2025 [3 Apr 2025] [epublished],[epublished],"doi:10.11646/phytotaxa.696.3.2 [english] Etymology:  named in honour of Josef Šourek (1891–1968), Czech botanist, retired colonel of the former Czechoslovak army, a brave man and faithful to his ideals at the time when this was not common; he wrote the Flora of the Giant Mountains.",,,10,sourekii,,,f,t,,holotype KRAM;isotype Herb. Hierac. Z. Szeląg,,,,,Szeląg@39474-1@1@aut,,,tax. nov.,,1.1,f,hieracium~sourekii,asteraceaehieracium~sourekii~,76,wfo-1000080762,,species,,,,
urn:lsid:ipni.org:names:77359839-1,T.B.Chao & Zhi X.Chen,,,,,,7,,10,,8,,20160810,2016,,T.B.Zhao &amp; Z.X.Chen,,,45751.5936,45776.46169,"Henan (China Southeast, China, Asia-Temperate)",,Pinaceae,Pinus armandi var. brevitifolia,Pinus armandi var. brevitifolia,Pinus,,f,f,,,,,brevitifolia,,,,,,Songxian,,,,,,,,,,,,,,,,,,262780-1,Select. Pap. Zhao Tianbang,urn:lsid:ipni.org:publications:20056324-1,2021,2021 [1 Apr 2021],[1 Apr 2021],T.B.Chao & Zhi X.Chen,var.,Select. Pap. Zhao Tianbang 7. 2021 [1 Apr 2021] ,,"Herbarium acronym cited in error as 'HNAC'. Date and collection number refer to information in Chinese, the type information provided in English cites the date as '20150824' and the collector number as '201508241'.",,,11,armandi,Franch.,,f,t,,holotype HEAC,,,,,Zhi X.Chen@14647-1@2@aut$T.B.Chao@14646-1@1@aut,Franch.@0-0@1@aut,,tax. nov.,,1.5,f,pinus~armandibrevitifolia,pinaceaepinus~armandibrevitifolia,77,wfo-1200112520,,variety,,,,
urn:lsid:ipni.org:names:77359840-1,"T.B.Chao, Zhi X.Chen & X.K.Li",,,,,,6,,24,,8,,201508241,2015,,T.B.Zhao et al.,,,45751.5936,45776.44094,"Henan (China Southeast, China, Asia-Temperate)",,Pinaceae,Pinus bungeana var. pendulifolia,Pinus bungeana var. pendulifolia,Pinus,,f,f,,,,,pendulifolia,,,,,,Zhengzhou Botanical Garden,,,,,,,,,,,,,,,,,,262822-1,Select. Pap. Zhao Tianbang,urn:lsid:ipni.org:publications:20056324-1,2021,2021 [1 Apr 2021],[1 Apr 2021],"T.B.Chao, Zhi X.Chen & X.K.Li",var.,Select. Pap. Zhao Tianbang 6. 2021 [1 Apr 2021] ,,Herbarium acronym cited in error as 'HNAC',,,11,bungeana,Zucc. ex Endl.,,f,t,,holotype HEAC,,,,,T.B.Chao@14646-1@1@aut$Zhi X.Chen@14647-1@2@aut$X.K.Li@20085825-1@3@aut,Zucc.@12069-1@1@aut$Endl.@18490-1@2@autEx,,tax. nov.,,1.4,f,pinus~bungeanapendulifolia,pinaceaepinus~bungeanapendulifolia,78,wfo-1200112521,,variety,,,,
urn:lsid:ipni.org:names:77359841-1,"T.B.Chao, Zhi X.Chen & X.K.Li",,,,,,6,,23,,8,,201508241,2015,,T.B.Zhao et al.,,,45751.59361,45776.44669,"Henan (China Southeast, China, Asia-Temperate)",,Pinaceae,Pinus bungeana var. pyramidalis,Pinus bungeana var. pyramidalis,Pinus,,f,f,,,,,pyramidalis,,,,,,Zhengzhou Botanical Garden,,,,,,,,,,,,,,,,,,262822-1,Select. Pap. Zhao Tianbang,urn:lsid:ipni.org:publications:20056324-1,2021,2021 [1 Apr 2021],[1 Apr 2021],"T.B.Chao, Zhi X.Chen & X.K.Li",var.,Select. Pap. Zhao Tianbang 6. 2021 [1 Apr 2021] ,,"Herbarium acronym cited in error as 'HNAC', Type info in chinese cites the collector number as '2015082319'.",,,11,bungeana,Zucc. ex Endl.,,f,t,,holotype HEAC,,,,,X.K.Li@20085825-1@3@aut$T.B.Chao@14646-1@1@aut$Zhi X.Chen@14647-1@2@aut,Endl.@0-0@2@autEx$Zucc.@0-0@1@aut,,tax. nov.,,1.4,f,pinus~bungeanapyramidalis,pinaceaepinus~bungeanapyramidalis,79,wfo-1200112522,,variety,,,,
