id,authors_t,basionym_s_lower,basionym_author_s_lower,lookup_basionym_id,bibliographic_reference_s_lower,bibliographic_type_info_s_lower,reference_collation_s_lower,collection_date_as_text_s_lower,collection_day_1_s_lower,collection_day_2_s_lower,collection_month_1_s_lower,collection_month_2_s_lower,collection_number_s_lower,collection_year_1_s_lower,collection_year_2_s_lower,collector_team_as_text_t,lookup_conserved_against_id,lookup_correction_of_id,date_created_date,date_last_modified_date,distribution_s_lower,east_or_west_s_lower,family_s_lower,taxon_scientific_name_s_lower,taxon_sci_name_suggestion,genus_s_lower,geographic_unit_as_text_s_lower,hybrid_b,hybrid_genus_b,lookup_hybrid_parent_id,hybrid_parents_s_lower,infra_family_s_lower,infra_genus_s_lower,infraspecies_s_lower,lookup_isonym_of_id,lookup_later_homonym_of_id,latitude_degrees_s_lower,latitude_minutes_s_lower,latitude_seconds_s_lower,locality_s_lower,longitude_degrees_s_lower,longitude_minutes_s_lower,longitude_seconds_s_lower,name_status_s_lower,name_status_bot_code_type_s_lower,name_status_editor_type_s_lower,nomenclatural_synonym_s_lower,lookup_nomenclatural_synonym_id,north_or_south_s_lower,original_basionym_s_lower,original_basionym_author_team_s_lower,original_hybrid_parentage_s_lower,original_remarks_s_lower,original_replaced_synonym_s_lower,original_taxon_distribution_s_lower,lookup_orthographic_variant_of_id,other_links_s_lower,lookup_parent_id,publication_s_lower,lookup_publication_id,publication_year_i,publication_year_full_s_lower,publication_year_note_s_lower,publishing_author_s_lower,rank_s_alphanum,reference_t,reference_remarks_s_lower,remarks_s_lower,lookup_replaced_synonym_id,lookup_same_citation_as_id,score_s_lower,species_s_lower,species_author_s_lower,lookup_superfluous_name_of_id,suppressed_b,top_copy_b,lookup_type_id,type_locations_s_lower,type_name_s_lower,type_remarks_s_lower,type_chosen_by_s_lower,type_note_s_lower,detail_author_team_ids,detail_species_author_team_ids,page_as_text_s_lower,citation_type_s_lower,lookup_validation_of_id,version_s_lower,powo_b,sortable,family_taxon_name_sortable,rhakhis_pk,rhakhis_wfo,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_parent,rhakhis_accepted,rhakhis_basionym
urn:lsid:ipni.org:names:77364876-1,Triana,,,,,,1865: 457,,,,,,,,,,,,01/07/2025 03:46,01/07/2025 15:43,,,Melastomataceae,trib. Astronieae,trib. Astronieae,,,f,f,,,astronieae,,,,,,,,,,,,,,,,,,,,,,,,,,30374374-2,Bull. Congr. Internatl. Bot. Hort. Amsterdam,urn:lsid:ipni.org:publications:20033395-1,1866,1866,,Triana,trib.,Bull. Congr. Internatl. Bot. Hort. Amsterdam 1865: 457. 1866 ,,Name added via registration. Protologue not seen by the IPNI editors.,,,8,,,,f,t,,,Astronia Blume (1827).,,,,Triana@10818-1@1@aut,,,tax. nov.,,1.4,f,melastomataceaeastronieae,melastomataceae~~~~,1,wfo-4100003668,,tribe,,,,
urn:lsid:ipni.org:names:77364878-1,Triana,,,,,,1865: 457,,,,,,,,,,,,01/07/2025 03:56,01/07/2025 15:42,,,Melastomataceae,trib. Merianieae,trib. Merianieae,,,f,f,,,merianieae,,,,,,,,,,,,,,,,,,,,,,,,,,30374374-2,Bull. Congr. Internatl. Bot. Hort. Amsterdam,urn:lsid:ipni.org:publications:20033395-1,1866,1866,,Triana,trib.,Bull. Congr. Internatl. Bot. Hort. Amsterdam 1865: 457. 1866 ,,Name added via registration. Protologue not seen by the IPNI editors.,,,8,,,,f,t,,,"Meriania Sw., nom. cons. (1797).",,,,Triana@10818-1@1@aut,,,tax. nov.,,1.4,f,melastomataceaemerianieae,melastomataceae~~~~,2,wfo-4100003673,,tribe,,,,
urn:lsid:ipni.org:names:77364879-1,Triana,,,,,,1865: 457,,,,,,,,,,,,01/07/2025 03:58,01/07/2025 15:45,,,Melastomataceae,trib. Bertolonieae,trib. Bertolonieae,,,f,f,,,bertolonieae,,,,,,,,,,,,,,,,,,,,,,,,,,30374374-2,Bull. Congr. Internatl. Bot. Hort. Amsterdam,urn:lsid:ipni.org:publications:20033395-1,1866,1866,,Triana,trib.,"Bull. Congr. Internatl. Bot. Hort. Amsterdam 1865: 457. 1866 , as 'Bertoloniceae'",", as 'Bertoloniceae'",Name added via registration. Protologue not seen by the IPNI editors.,,,8,,,,f,t,,,Bertolonia Raddi (1820).,,,,Triana@10818-1@1@aut,,,tax. nov.,,1.3,f,melastomataceaebertolonieae,melastomataceae~~~~,3,wfo-4100003669,,tribe,,,,
urn:lsid:ipni.org:names:77364880-1,Gleason,,,,,,56(2): 98,,,,,,,,,,,,01/07/2025 04:01,01/07/2025 15:50,,,Melastomataceae,trib. Cyphostyleae,trib. Cyphostyleae,,,f,f,,,cyphostyleae,,,,,,,,,,,,,,,,,,,,,,,,,,30374374-2,Bull. Torrey Bot. Club,urn:lsid:ipni.org:publications:586-2,1929,1929 [Feb 1929],[Feb 1929],Gleason,trib.,Bull. Torrey Bot. Club 56(2): 98. 1929 [Feb 1929] ,,English descr.,,,8,,,,f,t,,,,,,,Gleason@3190-1@1@aut,,,tax. nov.,,1.3,f,melastomataceaecyphostyleae,melastomataceae~~~~,4,wfo-4100003670,,tribe,,,,
urn:lsid:ipni.org:names:77364881-1,Naudin,,,,,,"sér. 3, 15: 58",,,,,,,,,,,,01/07/2025 04:10,01/07/2025 15:54,,,Melastomataceae,trib. Pyramieae,trib. Pyramieae,,,f,f,,,pyramieae,,,,,,,,,,,,,,,,,,,,,,,,,,30374374-2,"Ann. Sci. Nat., Bot.",urn:lsid:ipni.org:publications:525-2,1851,1851,,Naudin,trib.,"Ann. Sci. Nat., Bot. sér. 3, 15: 58. 1851 , as 'Pyramiales'",", as 'Pyramiales'",,,,8,,,,f,t,,,Pyramia Cham. (1835).,,,,Naudin@6867-1@1@aut,,,tax. nov.,,1.3,f,melastomataceaepyramieae,melastomataceae~~~~,5,wfo-4100003677,,tribe,,,,
urn:lsid:ipni.org:names:77364882-1,Triana,,,,,,1865: 457,,,,,,,,,,,,01/07/2025 04:12,01/07/2025 15:57,,,Melastomataceae,trib. Dissochaeteae,trib. Dissochaeteae,,,f,f,,,dissochaeteae,,,,,,,,,,,,,,,,,,,,,,,,,,30374374-2,Bull. Congr. Internatl. Bot. Hort. Amsterdam,urn:lsid:ipni.org:publications:20033395-1,1866,1866,,Triana,trib.,Bull. Congr. Internatl. Bot. Hort. Amsterdam 1865: 457. 1866 ,,Name added via registration. Protologue not seen by the IPNI editors.,,,8,,,,f,t,,,Dissochaeta Blume (1831).,,,,Triana@10818-1@1@aut,,,tax. nov.,,1.3,f,melastomataceaedissochaeteae,melastomataceae~~~~,6,wfo-4100001879,,tribe,,,,
urn:lsid:ipni.org:names:77364883-1,DC.,,,,,,3: 114,,,,,,,,,,,,01/07/2025 04:15,01/07/2025 16:01,,,Melastomataceae,trib. Rhexieae,trib. Rhexieae,,,f,f,,,rhexieae,,,,,,,,,,,,,,,,,,,,,,,,,,30374374-2,Prodr. [A. P. de Candolle],urn:lsid:ipni.org:publications:1051-2,1828,1828 [Mar 1828],[Mar 1828],DC.,trib.,Prodr. [A. P. de Candolle] 3: 114. 1828 [Mar 1828] ,,,,,8,,,,f,t,,,Rhexia L. (1753).,,,,DC.@16855-1@1@aut,,,tax. nov.,,1.3,f,melastomataceaerhexieae,melastomataceae~~~~,7,wfo-4100003675,,tribe,,,,
urn:lsid:ipni.org:names:77364884-1,Arana & M.G.Romagnoli,,,,,,13(1): 155,,5,,12,,29,2023,,"G.Romagnoli, P.Albornoz &amp; M.Arana",,,01/07/2025 04:18,03/07/2025 10:01,"Tucumán (Argentina Northwest, Southern South America, Southern America)",W,Polypodiaceae,Pleopeltis × albornoziana,Pleopeltis × albornoziana,Pleopeltis,,t,f,"17448650-1,77067051-1",(Pleopeltis macrocarpa (Bory ex Willd.) Kaulf. × Pleopeltis tweedieana (Hook.) A.R.Sm.),,,,,,27,2,55,"Depto. Monteros, Río Los Sosa, 1065 m",65,40,2,,,,,,S,,,,,,,,,330085-2,Darwiniana,urn:lsid:ipni.org:publications:900-2,2025,2025 [26 Jun 2025],[26 Jun 2025],Arana & M.G.Romagnoli,spec.,"Darwiniana 13(1): 155. 2025 [26 Jun 2025] , as 'albornozeana' [epublished]",", as 'albornozeana' [epublished]",doi:10.14522/darwiniana.2025.131.1258 [english] Etymology: 'The hybrid is dedicated in honour to Dr. Patricia Liliana Albornoz (FML-LIL)'.,,,11,albornoziana,,,f,t,,holotype LIL 618341,,,,,Arana@20027395-1@1@aut$M.G.Romagnoli@20089564-1@2@aut,,,tax. nov.,,1.5,f,pleopeltis~albornoziana,polypodiaceaepleopeltis~albornoziana~,8,wfo-1000083037,,species,,,,
urn:lsid:ipni.org:names:77364885-1,Jacq.-Fél. ex Penneys,,,,,,151,,,,,,,,,,,,01/07/2025 04:22,01/07/2025 08:43,,,Melastomataceae,trib. Feliciadamieae,trib. Feliciadamieae,,,f,f,,,feliciadamieae,,,,,,,,,,,,,,,,,,,,,,,,,,30374374-2,Syst. Evol. Ecol. Melastom.,urn:lsid:ipni.org:publications:20032235-1,2022,2022 [21 Jul 2022],[21 Jul 2022],Jacq.-Fél. ex Penneys,trib.,Syst. Evol. Ecol. Melastom. 151. 2022 [21 Jul 2022] ,,[english],,,8,,,,f,t,,,"Feliciadamia Bullock (Adamea Jacq.-Fél. 1951, non Adamia Wall. 1826).",,,,Jacq.-Fél.@4385-1@1@aut$Penneys@20002510-2@2@autEx,,,tax. nov.,,1.2,f,melastomataceaefeliciadamieae,melastomataceae~~~~,9,wfo-4100003678,,tribe,,,,
urn:lsid:ipni.org:names:77364886-1,Hook.,,,,,,5: 276,,,,,,,,,,,,01/07/2025 04:37,01/07/2025 16:04,,,Pteridaceae,Acrostichum lanceolatum var. normale,Acrostichum lanceolatum var. normale,Acrostichum,,f,f,,,,,normale,,,,,,,,,,,,,,,,,,,,,,,,17003990-1,Sp. Fil.,urn:lsid:ipni.org:publications:7152-2,1864,1864,,Hook.,var.,Sp. Fil. 5: 276. 1864 ,,,,,8,lanceolatum,L.,,f,t,,,,,,,Hook.@4086-1@1@aut,L.@0-0@0@aut,,tax. nov.,,1.3,f,acrostichum~lanceolatumnormale,pteridaceaeacrostichum~lanceolatumnormale,10,wfo-1200113899,,variety,,,,
urn:lsid:ipni.org:names:77364887-1,(Hack.) C.Yen & J.L.Yang,Poaceae Agropyron semicostatum (Steud.) P.Candargy var. transiens Hack.,(Hack.),50959588-1,,,5: 61,,,,,,,,,,,,01/07/2025 06:01,01/07/2025 14:43,,,Poaceae,Campeiostachys tsukushiensis var. transiens,Campeiostachys tsukushiensis var. transiens,Campeiostachys,,f,f,,,,,transiens,,,,,,,,,,,,,,,,,,,,,,,,77323265-1,Biosyst. Triticeae,urn:lsid:ipni.org:publications:20058714-1,2022,2022,,C.Yen & J.L.Yang,var.,Biosyst. Triticeae 5: 61. 2022 ,,doi:10.1007/978-981-19-0015-0,,,11,tsukushiensis,"(Honda) B.R.Baum, J.L.Yang & C.Yen",,f,t,,,,,,,Hack.@3523-1@3@bas$C.Yen@15112-1@1@aut$J.L.Yang@15363-1@2@aut,Honda@0-0@4@bas$B.R.Baum@0-0@1@aut$J.L.Yang@0-0@2@aut$C.Yen@0-0@3@aut,,comb. nov.,,1.2,f,campeiostachys~tsukushiensistransiens,poaceaecampeiostachys~tsukushiensistransiens,11,wfo-1200113900,,variety,,,,
urn:lsid:ipni.org:names:77364888-1,López-Pérez & Zamudio,,,,,,"103(3): 739, figs. 1-6, table 2",,1,,8,,680,2023,,J. López-Pérez &amp; G. Munguía-Lino,,,01/07/2025 14:30,01/07/2025 14:30,"Oaxaca (Mexico, Northern America)",,Lentibulariaceae,Pinguicula tonalaensis,Pinguicula tonalaensis,Pinguicula,,f,f,,,,,,,,,,,"'municipio Santo Domingo Tonalá, ± 3.5 km al suroeste de Tonalá (Santo Domingo), 1,416 m asl'",,,,,,,,,,,,,,,,,,30014019-2,Bot. Sci.,urn:lsid:ipni.org:publications:20014266-1,2025,2025 [26 Jun 2025],[26 Jun 2025],López-Pérez & Zamudio,spec.,"Bot. Sci. 103(3): 739, figs. 1-6, table 2. 2025 [26 Jun 2025] (epublished)",(epublished),(english) doi:10.17129/botsci.3657,,,11,tonalaensis,,,f,t,,holotype IBUG;isotype MEXU;isotype OAX,,,,,Zamudio@35456-1@2@aut$López-Pérez@20063849-1@1@aut,,,tax. nov.,,1.1,f,pinguicula~tonalaensis,lentibulariaceaepinguicula~tonalaensis~,12,wfo-1000083038,,species,,,,
urn:lsid:ipni.org:names:77364889-1,"(Hsueh & T.P.Yi) D.Z.Li, Y.X.Zhang & Y.Jin Chen",Poaceae Melocalamus elevatissimus Hsueh & T.P.Yi,(Hsueh & T.P.Yi),902551-1,,,259: 187,,,,,,,,,,,,01/07/2025 15:22,03/07/2025 10:30,,,Poaceae,Cephalostachyum elevatissimum,Cephalostachyum elevatissimum,Cephalostachyum,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,17702-1,PhytoKeys,urn:lsid:ipni.org:publications:20011997-1,2025,2025 [3 Jul 2025],[3 Jul 2025],"D.Z.Li, Y.X.Zhang & Y.Jin Chen",spec.,PhytoKeys 259: 187. 2025 [3 Jul 2025] [epublished],[epublished],doi:10.3897/phytokeys.259.151683,,,11,elevatissimum,,,f,t,,,,,,,T.P.Yi@15079-1@5@bas$Y.X.Zhang@20016950-1@2@aut$Hsueh@15631-1@4@bas$D.Z.Li@15629-1@1@aut$Y.Jin Chen@20089568-1@3@aut,,,comb. nov.,,1.3,f,cephalostachyum~elevatissimum,poaceaecephalostachyum~elevatissimum~,13,wfo-1000083039,,species,,,,
urn:lsid:ipni.org:names:77364890-1,D.Z.Li & J.X.Liu,,,,,,259: 192,,11,,4,,Xuzc2023109,2023,,Z.C.Xu et al.,,,01/07/2025 15:24,03/07/2025 10:38,"Guangxi (China Southeast, China, Asia-Temperate)",E,Poaceae,Melocalamus guangxiensis,Melocalamus guangxiensis,Melocalamus,,f,f,,,,,,,,22,11,54,"Chongzuo City, Ningming County, Chengzhong Town, Shanghe Village, 163 m",106,58,42,,,,,,N,,,,,,,,,60464046-2,PhytoKeys,urn:lsid:ipni.org:publications:20011997-1,2025,2025 [3 Jul 2025],[3 Jul 2025],D.Z.Li & J.X.Liu,spec.,PhytoKeys 259: 192. 2025 [3 Jul 2025] [epublished],[epublished],doi:10.3897/phytokeys.259.151683 [english] Etymology: 'The epithet originates from Guangxi Autonomous Region where the new species was collected'.,,,11,guangxiensis,,,f,t,,holotype KUN 1643898;isotype CSH CSH0219482,,,,,J.X.Liu@20066607-1@2@aut$D.Z.Li@15629-1@1@aut,,,tax. nov.,,1.3,f,melocalamus~guangxiensis,poaceaemelocalamus~guangxiensis~,14,wfo-1000083040,,species,,,,
urn:lsid:ipni.org:names:77364891-1,Ruiz-Sanchez & McMurchie,,,,,,"103(2): 547, figs. 1-4, table 1",,8,,9,,1681,2023,,E.K. McMurchie &amp; E. Ruiz-Sanchez,,,01/07/2025 15:55,01/07/2025 15:55,"Nayarit (Mexico, Northern America)",,Poaceae,Guadua lacerata,Guadua lacerata,Guadua,,f,f,,,,,,,,21,,,"'Santiago Ixcuintla Municipality, beside small stream between two pastures about 4.25 km northwest from Pantano Grande along Mazatlán-Tepic highway, 16 m asl'",105,,,,,,,,,,,,,,,,,30009662-2,Bot. Sci.,urn:lsid:ipni.org:publications:20014266-1,2025,2025 [18 Feb 2025],[18 Feb 2025],Ruiz-Sanchez & McMurchie,spec.,"Bot. Sci. 103(2): 547, figs. 1-4, table 1. 2025 [18 Feb 2025] (epublished)",(epublished),"Etymology: 'This species is named for the morphology of the culm leaf sheaths, which become lacerate in situ with age' (english) doi:10.17129/botsci.3628",,,11,lacerata,,,f,t,,holotype IBUG;isotype ISC;isotype MEXU;isotype US,,,,,McMurchie@20054810-1@2@aut$Ruiz-Sanchez@20017598-1@1@aut,,,tax. nov.,,1.1,f,guadua~lacerata,poaceaeguadua~lacerata~,15,wfo-1000083041,,species,,,,
urn:lsid:ipni.org:names:77364892-1,"Ramírez, Carnevali & K.Romero",,,,,,"103(1): 209, figs. 1-4, table 1",,13,,1,,2459,2023,,I. Ramírez &amp; G. Carnevali,,,01/07/2025 17:52,01/07/2025 17:52,"Oaxaca (Mexico, Northern America)",W,Bromeliaceae,Pitcairnia zapoteca,Pitcairnia zapoteca,Pitcairnia,,f,f,,,,,,,,16,32,45,"'municipio Nejapa de Madero, distrito de Yautepec, 6 km del desvío al Manguito, 8 km E de El Camarón, carretera federal 190 de Oaxaca a Tehuantepec, parada La Capilla ... ca. 1,280 m'",95,56,33,,,,,,N,,,,,,,,,326845-2,Bot. Sci.,urn:lsid:ipni.org:publications:20014266-1,2024,2024 [16 Oct 2024],[16 Oct 2024],"Ramírez, Carnevali & K.Romero",spec.,"Bot. Sci. 103(1): 209, figs. 1-4, table 1. 2024 [16 Oct 2024] (epublished)",(epublished),"Etymology: 'The name zapoteca honors the Zapotecan people, an ethnic group that have traditionally inhabited the type locality area' (english) doi:10.17129/botsci.3550",,,11,zapoteca,,,f,t,,holotype CICY;isotype MO,,"'creciendo sobre un talud, en colonia; recolectada estéril el 12 September 2018, floreciendo en cultivo'",,,K.Romero@20042928-1@3@aut$Carnevali@14638-1@2@aut$Ramírez@8123-1@1@aut,,,tax. nov.,,1.1,f,pitcairnia~zapoteca,bromeliaceaepitcairnia~zapoteca~,16,wfo-1000083042,,species,,,,
urn:lsid:ipni.org:names:77364893-1,(Hillebr.) Faccenda,Poaceae Deschampsia nubigena Hillebr.,(Hillebr.),398032-1,,,163: 114,,,,,,,,,,,,01/07/2025 21:31,02/07/2025 10:10,,,Poaceae,Deschampsia cespitosa subsp. nubigena,Deschampsia cespitosa subsp. nubigena,Deschampsia,,f,f,,,,,nubigena,,,,,,,,,,,,,,,,,,,,,,,null:,397953-1,Bishop Mus. Occas. Pap.,urn:lsid:ipni.org:publications:2425-2,2025,2025 [27 Jun 2025],[27 Jun 2025],Faccenda,subsp.,Bishop Mus. Occas. Pap. 163: 114. 2025 [27 Jun 2025] [epublished],[epublished],https://hbs.bishopmuseum.org/pubs-online/pdf/op163p111-129.pdf,,,11,cespitosa,(L.) P.Beauv.,,f,t,,,,,,,Faccenda@20071442-1@1@aut$Hillebr.@3948-1@2@bas,L.@0-0@2@bas$P.Beauv.@0-0@1@aut,,comb. et stat. nov.,,1.3,f,deschampsia~cespitosanubigena,poaceaedeschampsia~cespitosanubigena,17,wfo-1200113901,,subspecies,,,,
urn:lsid:ipni.org:names:77364894-1,Solano & A.E.Ramos,,,,,,708(1): 3,,,,,,,,,,,,02/07/2025 09:22,02/07/2025 09:22,,,Orchidaceae,× Dinedema,× Dinedema,Dinedema,,t,t,"295303-2,29279-1",(Nidema Britton & Millsp. × Dinema Lindl.),,,,,,,,,,,,,,,,,,,,,,,,,,,30000046-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [2 Jul 2025],[2 Jul 2025],Solano & A.E.Ramos,gen.,Phytotaxa 708(1): 3. 2025 [2 Jul 2025] [epublished],[epublished],doi:10.11646/phytotaxa.708.1.1,,,8,,,,f,t,,,,,,,Solano@37069-1@1@aut$A.E.Ramos@20089565-1@2@aut,,,tax. nov.,,1.1,f,dinedema,orchidaceaedinedema~~~,18,wfo-4100005939,,genus,,,,
urn:lsid:ipni.org:names:77364895-1,"A.E.Ramos, M.A.Lozano & Solano",,,,,,708(1): 3,,,,6,,1,2023,,A.Ramos,,,02/07/2025 09:32,02/07/2025 09:32,"Veracruz (Mexico Gulf, Mexico, Northern America)",,Orchidaceae,× Dinedema mariae,× Dinedema mariae,Dinedema,,t,t,,,,,,,,,,,"Surroundings of Coatepec municipality, acquired in Miguel Hidalgo square, Coatepec",,,,,,,,,,,,,,,,,,77364894-1,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [2 Jul 2025],[2 Jul 2025],"A.E.Ramos, M.A.Lozano & Solano",spec.,Phytotaxa 708(1): 3. 2025 [2 Jul 2025] [epublished],[epublished],"doi:10.11646/phytotaxa.708.1.1 [english] Etymology: the specific epithet is dedicated to Mrs. María Juana Aguilar-Huezca, from Coatepec, Veracruz, who has cultivated the specimen for almost 15 years and provided material for the description.",,,11,mariae,,,f,t,,holotype CITRO 6297VER;isotype CITRO 6298VER,,Originally obtained from an orchid seller in Coatepec and cultivated by Mrs. Maria Juana Aguilar-Huezca,,,A.E.Ramos@20089565-1@1@aut$M.A.Lozano@20089566-1@2@aut$Solano@37069-1@3@aut,,,tax. nov.,,1.1,f,dinedema~mariae,orchidaceaedinedema~mariae~,19,wfo-1000083043,,species,,,,
urn:lsid:ipni.org:names:77364896-1,Mouzinho,,,,,,708(1): 17,,1,,1,,10734,2008,,R.Aguilar,,,02/07/2025 09:40,02/07/2025 09:40,"Costa Rica (Central America, Southern America);Panama (Central America, Southern America);",W,Clusiaceae,Garcinia isthmensis,Garcinia isthmensis,Garcinia,,f,f,,,,,,,,8,42,19,"Costa Rica. Puntarenas: Mun. Sierpe, Cantón Osa; Reserva Forestal Golfo Dulce; Rincón, Cuenca de la Quebrada Aguabuena, fin del Camino, finca Montoya, 163 m",83,31,9,,,,,,N,,,,,,,,,19345-1,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [2 Jul 2025],[2 Jul 2025],Mouzinho,spec.,Phytotaxa 708(1): 17. 2025 [2 Jul 2025] [epublished],[epublished],"doi:10.11646/phytotaxa.708.1.2 [english] Etymology: the specific epithet refers to the Panama isthmus, that connects Meso- and South American regions.",,,11,isthmensis,,,f,t,,holotype NY NY-1095906;isotype PMA PMA-104857,,,,,Mouzinho@20049289-1@1@aut,,,tax. nov.,,1.1,f,garcinia~isthmensis,clusiaceaegarcinia~isthmensis~,20,wfo-1000083044,,species,,,,
urn:lsid:ipni.org:names:77364897-1,"M.Y.Xue, R.Z.Huang & Han Xu",,,,,,708(1): 88,,16,,11,,MY2024001,2024,,Xue,,,02/07/2025 09:56,02/07/2025 09:56,"Hainan (China, Asia-Temperate)",E,Aristolochiaceae,Aristolochia phoenixa,Aristolochia phoenixa,Aristolochia,,f,f,,,,,,,,18,44,48,"Ledong Lizu Autonomous County, Jianfengling Tropical Rainforest National Park, Sandui village, c. 643 m",108,55,47,,,,,,N,,,,,,,,,330834-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [2 Jul 2025],[2 Jul 2025],"M.Y.Xue, R.Z.Huang & Han Xu",spec.,Phytotaxa 708(1): 88. 2025 [2 Jul 2025] [epublished],[epublished],"doi:10.11646/phytotaxa.708.1.8 [english] Etymology: the specific epithet is inspired by the colour and shape of the flower which resembles both a saxophone and a phoenix, a mythical bird in Chinese mythology.",,,11,phoenixa,,,f,t,,holotype CANT;isotype IBSC,,,,,M.Y.Xue@20089567-1@1@aut$R.Z.Huang@20043864-1@2@aut$Han Xu@20016691-1@3@aut,,,tax. nov.,,1.1,f,aristolochia~phoenixa,aristolochiaceaearistolochia~phoenixa~,21,wfo-1000083045,,species,,,,
urn:lsid:ipni.org:names:77364898-1,A.S.D.Irsyam & M.R.Hariri,,,,,,708(1): 99,,19,,4,,857,2025,,MR Hariri,,,02/07/2025 10:04,02/07/2025 10:04,"Sumatera (Malesia, Asia-Tropical)",,Araceae,Homalomena amarii,Homalomena amarii,Homalomena,,f,f,,,,,,,,,,,North Sumatra,,,,,,,,,,,,,,,,,,30057762-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [2 Jul 2025],[2 Jul 2025],A.S.D.Irsyam & M.R.Hariri,spec.,Phytotaxa 708(1): 99. 2025 [2 Jul 2025] [epublished],[epublished],"doi:10.11646/phytotaxa.708.1.10 [english] Etymology: the specific epithet honours Amar Husin Sitompul, the collector of the type specimen of the species.",,,11,amarii,,,f,t,,holotype FIPIA;isotype BO,,Cultivated in a private nursery from material collected in the wild by AH Sitompul s.n. on 20 August 2022,,,M.R.Hariri@20072206-1@2@aut$A.S.D.Irsyam@20072205-1@1@aut,,,tax. nov.,,1.1,f,homalomena~amarii,araceaehomalomena~amarii~,22,wfo-1000083046,,species,,,,
urn:lsid:ipni.org:names:77364899-1,(Mert.) Fée,Pteridaceae Acrostichum serratifolium Mert.,(Mert.),17006770-1,,,94 (t. 55),,,,,,,,,,,,02/07/2025 13:06,03/07/2025 12:17,,,Lomariopsidaceae,Heteroneuron serratifolium,Heteroneuron serratifolium,Heteroneuron,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,17119550-1,"Mém. Foug., 2. Hist. Acrostich.",urn:lsid:ipni.org:publications:7209-2,1845,1845,,Fée,spec.,"Mém. Foug., 2. Hist. Acrostich. 94 (t. 55). 1845 , as 'Heteronevron serratifolium'",", as 'Heteronevron serratifolium'",,,,11,serratifolium,,,f,t,,,,,,,Fée@18692-1@1@aut$Mert.@6378-1@2@bas,,,comb. nov.,,1.3,f,heteroneuron~serratifolium,lomariopsidaceaeheteroneuron~serratifolium~,23,wfo-1000068600,,species,,,,
urn:lsid:ipni.org:names:77364900-1,Bosse,,,,,,2: 646,,,,,,,,,,,,02/07/2025 14:06,02/07/2025 14:06,Canary Islands,,Malvaceae,Lavatera pallida,Lavatera pallida,Lavatera,,f,f,,,,,,,,,,,Cultivated ['Juni-Herbst. Diese vortreffliche Zierpflanze erhielt ich unter dem Namen L. phoenicea aus England'],,,,,,,,,,,,,,,,,,30092735-2,Vollst. Handb. Bl.-gärtn.,urn:lsid:ipni.org:publications:17915-2,,1829,1829,Bosse,spec.,Vollst. Handb. Bl.-gärtn. 2: 646. 1829 ,,,,,8,pallida,,,f,t,,,,,,,Bosse@1008-1@1@aut,,,tax. nov.,,1.1,f,lavatera~pallida,malvaceaelavatera~pallida~,24,wfo-1000064912,,species,,,,
urn:lsid:ipni.org:names:77364909-1,J.Léonard,,,,,,"Sér. 2, 30(2): 68",,,,9,,152,1953,,Paulo,,,02/07/2025 20:11,04/07/2025 09:59,"Tanzania (East Tropical Africa, Africa)",,Leguminosae,Tessmannia martiniana var. pauloi,Tessmannia martiniana var. pauloi,Tessmannia,,f,f,,,,,pauloi,,,,,,"Kisiju, Kisarawe District, Eastern Province",,,,,,,,,,,,,,,,,,521093-1,"Mém. Cl. Sci. Acad. Roy. Sci. Belgique, (8vo)",urn:lsid:ipni.org:publications:8682-2,1957,1957 [12 Apr 1957],[12 Apr 1957],J.Léonard,var.,"Mém. Cl. Sci. Acad. Roy. Sci. Belgique, (8vo) Sér. 2, 30(2): 68. 1957 [12 Apr 1957] ",,Latin descr.,,,11,martiniana,Harms,,f,t,,holotype BR;isotype EA,,,,,J.Léonard@5482-1@1@aut,Harms@0-0@1@aut,,tax. nov.,,1.4,f,tessmannia~martinianapauloi,leguminosaetessmannia~martinianapauloi,25,wfo-0001448922,,variety,,,,
urn:lsid:ipni.org:names:77364912-1,Wall. ex A. DC.,,,,,,234,,,,,,,,,,,,03/07/2025 01:30,03/07/2025 01:30,"Tamil Nadu (India, Indian Subcontinent, Asia-Tropical)",,Campanulaceae,Campanula alphonsii,Campanula alphonsii,Campanula,,f,f,,,,,,,,,,,‘Habitat in montibus Indiæ meridionalis dictis Nelghiry ( Wall!). … (Vid. sicc. comm. ab amplo cœtu merc. angl. Ind. or.)’,,,,,,,,,,,,,,,,,,30027807-2,Monogr. Campan.,urn:lsid:ipni.org:publications:1177-2,1830,1830,,Wall. ex A. DC.,spec.,Monogr. Campan. 234. 1830 ,,,,,7,alphonsii,,,f,t,,,,Protologue: 'Specimen unicum vidi ...',,,Wall.@12990-1@1@aut$A. DC.@0-0@2@autEx,,,tax. nov.,139879-1,1.1,f,campanula~alphonsii,campanulaceaecampanula~alphonsii~,26,wfo-1000083497,,species,,,,
